date,color,quantity_sold
2014-08-10,magenta,4
2014-08-10,navy,10
2014-08-10,teal,10
2014-08-10,maroon,9
2014-08-10,lime,10
2014-08-10,gold,10
2014-08-10,silver,3
2014-08-10,beige,0
2014-08-10,turquoise,10
2014-08-10,indigo,9
2014-08-11,red,5
2014-08-11,blue,1
2014-08-11,green,7
2014-08-11,yellow,2
2014-08-11,black,6
2014-08-11,white,3
2014-08-11,purple,9
2014-08-11,orange,4
2014-08-11,pink,9
2014-08-11,gray,9
2014-08-11,brown,0
2014-08-11,cyan,1
2014-08-11,magenta,9
2014-08-11,navy,10
2014-08-11,teal,2
2014-08-11,maroon,7
2014-08-11,lime,6
2014-08-11,gold,15
2014-08-11,silver,8
2014-08-11,beige,1
2014-08-11,turquoise,4
2014-08-11,indigo,9
2014-08-12,red,14
2014-08-12,blue,8
2014-08-12,green,7
2014-08-12,yellow,8
2014-08-12,black,16
2014-08-12,white,2
2014-08-12,purple,0
2014-08-12,orange,11
2014-08-12,pink,6
2014-08-12,gray,2
2014-08-12,brown,10
2014-08-12,cyan,5
2014-08-12,magenta,8
2014-08-12,navy,7
2014-08-12,teal,8
2014-08-12,maroon,4
2014-08-12,lime,2
2014-08-12,gold,13
2014-08-12,silver,3
2014-08-12,beige,5
2014-08-12,turquoise,11
2014-08-12,indigo,1
2014-08-13,red,5
2014-08-13,blue,3
2014-08-13,green,4
2014-08-13,yellow,2
2014-08-13,black,6
2014-08-13,white,4
2014-08-13,purple,2
2014-08-13,orange,3
2014-08-13,pink,8
2014-08-13,gray,0
2014-08-13,brown,2
2014-08-13,cyan,6
2014-08-13,magenta,5
2014-08-13,navy,4
2014-08-13,teal,7
2014-08-13,maroon,2
2014-08-13,lime,10
2014-08-13,gold,8
2014-08-13,silver,3
2014-08-13,beige,0
2014-08-13,turquoise,5
2014-08-13,indigo,11
2014-08-14,red,6
2014-08-14,blue,8
2014-08-14,green,9
2014-08-14,yellow,3
2014-08-14,black,13
2014-08-14,white,4
2014-08-14,purple,7
2014-08-14,orange,3
2014-08-14,pink,6
2014-08-14,gray,4
2014-08-14,brown,9
2014-08-14,cyan,2
2014-08-14,magenta,0
2014-08-14,navy,10
2014-08-14,teal,2
2014-08-14,maroon,6
2014-08-14,lime,5
2014-08-14,gold,11
2014-08-14,silver,7
2014-08-14,beige,0
2014-08-14,turquoise,5
2014-08-14,indigo,9
2014-08-15,red,12
2014-08-15,blue,5
2014-08-15,green,6
2014-08-15,yellow,9
2014-08-15,black,15
2014-08-15,white,7
2014-08-15,purple,1
2014-08-15,orange,6
2014-08-15,pink,10
2014-08-15,gray,5
2014-08-15,brown,10
2014-08-15,cyan,4
2014-08-15,magenta,12
2014-08-15,navy,4
2014-08-15,teal,1
2014-08-15,maroon,5
2014-08-15,lime,2
2014-08-15,gold,8
2014-08-15,silver,10
2014-08-15,beige,0
2014-08-15,turquoise,6
2014-08-15,indigo,6
2014-08-16,red,14
2014-08-16,blue,2
2014-08-16,green,7
2014-08-16,yellow,2
2014-08-16,black,15
2014-08-16,white,6
2014-08-16,purple,10
2014-08-16,orange,12
2014-08-16,pink,10
2014-08-16,gray,12
2014-08-16,brown,9
2014-08-16,cyan,0
2014-08-16,magenta,8
2014-08-16,navy,8
2014-08-16,teal,10
2014-08-16,maroon,10
2014-08-16,lime,11
2014-08-16,gold,11
2014-08-16,silver,5
2014-08-16,beige,2
2014-08-16,turquoise,3
2014-08-16,indigo,8
2014-08-17,red,11
2014-08-17,blue,10
2014-08-17,green,3
2014-08-17,yellow,5
2014-08-17,black,11
2014-08-17,white,2
2014-08-17,purple,10
2014-08-17,orange,12
2014-08-17,pink,7
2014-08-17,gray,5
2014-08-17,brown,5
2014-08-17,cyan,2
2014-08-17,magenta,3
2014-08-17,navy,4
2014-08-17,teal,10
2014-08-17,maroon,2
2014-08-17,lime,9
2014-08-17,gold,6
2014-08-17,silver,3
2014-08-17,beige,0
2014-08-17,turquoise,10
2014-08-17,indigo,0
2014-08-18,red,8
2014-08-18,blue,4
2014-08-18,green,0
2014-08-18,yellow,8
2014-08-18,black,15
2014-08-18,white,4
2014-08-18,purple,6
2014-08-18,orange,2
2014-08-18,pink,6
2014-08-18,gray,7
2014-08-18,brown,2
2014-08-18,cyan,0
2014-08-18,magenta,4
2014-08-18,navy,4
2014-08-18,teal,10
2014-08-18,maroon,9
2014-08-18,lime,4
2014-08-18,gold,13
2014-08-18,silver,2
2014-08-18,beige,5
2014-08-18,turquoise,0
2014-08-18,indigo,8
2014-08-19,red,9
2014-08-19,blue,1
2014-08-19,green,0
2014-08-19,yellow,5
2014-08-19,black,12
2014-08-19,white,12
2014-08-19,purple,3
2014-08-19,orange,5
2014-08-19,pink,0
2014-08-19,gray,8
2014-08-19,brown,3
2014-08-19,cyan,9
2014-08-19,magenta,9
2014-08-19,navy,1
2014-08-19,teal,6
2014-08-19,maroon,11
2014-08-19,lime,4
2014-08-19,gold,11
2014-08-19,silver,11
2014-08-19,beige,2
2014-08-19,turquoise,9
2014-08-19,indigo,9
2014-08-20,red,11
2014-08-20,blue,11
2014-08-20,green,0
2014-08-20,yellow,9
2014-08-20,black,6
2014-08-20,white,5
2014-08-20,purple,8
2014-08-20,orange,12
2014-08-20,pink,5
2014-08-20,gray,0
2014-08-20,brown,4
2014-08-20,cyan,4
2014-08-20,magenta,2
2014-08-20,navy,0
2014-08-20,teal,7
2014-08-20,maroon,5
2014-08-20,lime,4
2014-08-20,gold,9
2014-08-20,silver,10
2014-08-20,beige,5
2014-08-20,turquoise,0
2014-08-20,indigo,9
2014-08-21,red,8
2014-08-21,blue,5
2014-08-21,green,3
2014-08-21,yellow,9
2014-08-21,black,9
2014-08-21,white,0
2014-08-21,purple,9
2014-08-21,orange,9
2014-08-21,pink,11
2014-08-21,gray,6
2014-08-21,brown,7
2014-08-21,cyan,6
2014-08-21,magenta,9
2014-08-21,navy,2
2014-08-21,teal,8
2014-08-21,maroon,3
2014-08-21,lime,8
2014-08-21,gold,13
2014-08-21,silver,8
2014-08-21,beige,8
2014-08-21,turquoise,5
2014-08-21,indigo,0
2014-08-22,red,14
2014-08-22,blue,1
2014-08-22,green,0
2014-08-22,yellow,1
2014-08-22,black,12
2014-08-22,white,5
2014-08-22,purple,0
2014-08-22,orange,7
2014-08-22,pink,1
2014-08-22,gray,0
2014-08-22,brown,5
2014-08-22,cyan,7
2014-08-22,magenta,4
2014-08-22,navy,3
2014-08-22,teal,4
2014-08-22,maroon,0
2014-08-22,lime,12
2014-08-22,gold,4
2014-08-22,silver,1
2014-08-22,beige,6
2014-08-22,turquoise,4
2014-08-22,indigo,7
2014-08-23,red,16
2014-08-23,blue,10
2014-08-23,green,9
2014-08-23,yellow,6
2014-08-23,black,13
2014-08-23,white,8
2014-08-23,purple,9
2014-08-23,orange,5
2014-08-23,pink,4
2014-08-23,gray,2
2014-08-23,brown,0
2014-08-23,cyan,0
2014-08-23,magenta,4
2014-08-23,navy,5
2014-08-23,teal,7
2014-08-23,maroon,6
2014-08-23,lime,5
2014-08-23,gold,8
2014-08-23,silver,6
2014-08-23,beige,5
2014-08-23,turquoise,4
2014-08-23,indigo,0
2014-08-24,red,8
2014-08-24,blue,1
2014-08-24,green,5
2014-08-24,yellow,2
2014-08-24,black,9
2014-08-24,white,11
2014-08-24,purple,8
2014-08-24,orange,7
2014-08-24,pink,2
2014-08-24,gray,7
2014-08-24,brown,7
2014-08-24,cyan,5
2014-08-24,magenta,0
2014-08-24,navy,5
2014-08-24,teal,1
2014-08-24,maroon,2
2014-08-24,lime,3
2014-08-24,gold,12
2014-08-24,silver,0
2014-08-24,beige,2
2014-08-24,turquoise,11
2014-08-24,indigo,0
2014-08-25,red,9
2014-08-25,blue,7
2014-08-25,green,2
2014-08-25,yellow,9
2014-08-25,black,8
2014-08-25,white,0
2014-08-25,purple,7
2014-08-25,orange,7
2014-08-25,pink,1
2014-08-25,gray,7
2014-08-25,brown,5
2014-08-25,cyan,5
2014-08-25,magenta,6
2014-08-25,navy,9
2014-08-25,teal,7
2014-08-25,maroon,9
2014-08-25,lime,2
2014-08-25,gold,12
2014-08-25,silver,1
2014-08-25,beige,7
2014-08-25,turquoise,1
2014-08-25,indigo,7
2014-08-26,red,8
2014-08-26,blue,2
2014-08-26,green,2
2014-08-26,yellow,8
2014-08-26,black,13
2014-08-26,white,3
2014-08-26,purple,8
2014-08-26,orange,8
2014-08-26,pink,10
2014-08-26,gray,10
2014-08-26,brown,0
2014-08-26,cyan,0
2014-08-26,magenta,4
2014-08-26,navy,9
2014-08-26,teal,8
2014-08-26,maroon,8
2014-08-26,lime,3
2014-08-26,gold,9
2014-08-26,silver,8
2014-08-26,beige,0
2014-08-26,turquoise,2
2014-08-26,indigo,5
2014-08-27,red,10
2014-08-27,blue,2
2014-08-27,green,4
2014-08-27,yellow,5
2014-08-27,black,6
2014-08-27,white,2
2014-08-27,purple,2
2014-08-27,orange,1
2014-08-27,pink,3
2014-08-27,gray,3
2014-08-27,brown,4
2014-08-27,cyan,9
2014-08-27,magenta,9
2014-08-27,navy,0
2014-08-27,teal,6
2014-08-27,maroon,11
2014-08-27,lime,3
2014-08-27,gold,11
2014-08-27,silver,4
2014-08-27,beige,7
2014-08-27,turquoise,8
2014-08-27,indigo,10
2014-08-28,red,10
2014-08-28,blue,3
2014-08-28,green,5
2014-08-28,yellow,3
2014-08-28,black,11
2014-08-28,white,9
2014-08-28,purple,0
2014-08-28,orange,4
2014-08-28,pink,7
2014-08-28,gray,2
2014-08-28,brown,2
2014-08-28,cyan,0
2014-08-28,magenta,0
2014-08-28,navy,6
2014-08-28,teal,5
2014-08-28,maroon,2
2014-08-28,lime,11
2014-08-28,gold,13
2014-08-28,silver,9
2014-08-28,beige,1
2014-08-28,turquoise,2
2014-08-28,indigo,7
2014-08-29,red,7
2014-08-29,blue,9
2014-08-29,green,7
2014-08-29,yellow,1
2014-08-29,black,8
2014-08-29,white,3
2014-08-29,purple,9
2014-08-29,orange,3
2014-08-29,pink,10
2014-08-29,gray,3
2014-08-29,brown,10
2014-08-29,cyan,2
2014-08-29,magenta,1
2014-08-29,navy,4
2014-08-29,teal,11
2014-08-29,maroon,0
2014-08-29,lime,8
2014-08-29,gold,13
2014-08-29,silver,11
2014-08-29,beige,0
2014-08-29,turquoise,8
2014-08-29,indigo,2
2014-08-30,red,10
2014-08-30,blue,0
2014-08-30,green,3
2014-08-30,yellow,2
2014-08-30,black,6
2014-08-30,white,7
2014-08-30,purple,9
2014-08-30,orange,5
2014-08-30,pink,7
2014-08-30,gray,6
2014-08-30,brown,4
2014-08-30,cyan,4
2014-08-30,magenta,7
2014-08-30,navy,4
2014-08-30,teal,8
2014-08-30,maroon,1
2014-08-30,lime,7
2014-08-30,gold,9
2014-08-30,silver,10
2014-08-30,beige,2
2014-08-30,turquoise,0
2014-08-30,indigo,4
2014-08-31,red,10
2014-08-31,blue,2
2014-08-31,green,6
2014-08-31,yellow,11
2014-08-31,black,8
2014-08-31,white,3
2014-08-31,purple,10
2014-08-31,orange,0
2014-08-31,pink,10
2014-08-31,gray,7
2014-08-31,brown,2
2014-08-31,cyan,6
2014-08-31,magenta,9
2014-08-31,navy,9
2014-08-31,teal,1
2014-08-31,maroon,1
2014-08-31,lime,7
2014-08-31,gold,13
2014-08-31,silver,8
2014-08-31,beige,0
2014-08-31,turquoise,9
2014-08-31,indigo,1
2014-09-01,red,14
2014-09-01,blue,4
2014-09-01,green,5
2014-09-01,yellow,9
2014-09-01,black,12
2014-09-01,white,1
2014-09-01,purple,4
2014-09-01,orange,10
2014-09-01,pink,0
2014-09-01,gray,2
2014-09-01,brown,9
2014-09-01,cyan,4
2014-09-01,magenta,10
2014-09-01,navy,8
2014-09-01,teal,12
2014-09-01,maroon,4
2014-09-01,lime,2
2014-09-01,gold,13
2014-09-01,silver,6
2014-09-01,beige,0
2014-09-01,turquoise,3
2014-09-01,indigo,12
2014-09-02,red,16
2014-09-02,blue,2
2014-09-02,green,8
2014-09-02,yellow,8
2014-09-02,black,13
2014-09-02,white,0
2014-09-02,purple,7
2014-09-02,orange,6
2014-09-02,pink,2
2014-09-02,gray,9
2014-09-02,brown,2
2014-09-02,cyan,0
2014-09-02,magenta,2
2014-09-02,navy,10
2014-09-02,teal,12
2014-09-02,maroon,5
2014-09-02,lime,9
2014-09-02,gold,17
2014-09-02,silver,8
2014-09-02,beige,6
2014-09-02,turquoise,12
2014-09-02,indigo,3
2014-09-03,red,7
2014-09-03,blue,8
2014-09-03,green,5
2014-09-03,yellow,10
2014-09-03,black,13
2014-09-03,white,5
2014-09-03,purple,2
2014-09-03,orange,5
2014-09-03,pink,6
2014-09-03,gray,4
2014-09-03,brown,8
2014-09-03,cyan,2
2014-09-03,magenta,2
2014-09-03,navy,10
2014-09-03,teal,10
2014-09-03,maroon,0
2014-09-03,lime,10
2014-09-03,gold,12
2014-09-03,silver,0
2014-09-03,beige,8
2014-09-03,turquoise,3
2014-09-03,indigo,10
2014-09-04,red,12
2014-09-04,blue,2
2014-09-04,green,2
2014-09-04,yellow,4
2014-09-04,black,4
2014-09-04,white,8
2014-09-04,purple,5
2014-09-04,orange,11
2014-09-04,pink,6
2014-09-04,gray,1
2014-09-04,brown,7
2014-09-04,cyan,7
2014-09-04,magenta,3
2014-09-04,navy,9
2014-09-04,teal,9
2014-09-04,maroon,7
2014-09-04,lime,11
2014-09-04,gold,11
2014-09-04,silver,6
2014-09-04,beige,5
2014-09-04,turquoise,2
2014-09-04,indigo,2
2014-09-05,red,14
2014-09-05,blue,5
2014-09-05,green,0
2014-09-05,yellow,1
2014-09-05,black,13
2014-09-05,white,3
2014-09-05,purple,6
2014-09-05,orange,11
2014-09-05,pink,5
2014-09-05,gray,7
2014-09-05,brown,3
2014-09-05,cyan,0
2014-09-05,magenta,5
2014-09-05,navy,7
2014-09-05,teal,2
2014-09-05,maroon,4
2014-09-05,lime,3
2014-09-05,gold,14
2014-09-05,silver,5
2014-09-05,beige,4
2014-09-05,turquoise,6
2014-09-05,indigo,11
2014-09-06,red,9
2014-09-06,blue,1
2014-09-06,green,4
2014-09-06,yellow,6
2014-09-06,black,10
2014-09-06,white,10
2014-09-06,purple,2
2014-09-06,orange,2
2014-09-06,pink,5
2014-09-06,gray,9
2014-09-06,brown,8
2014-09-06,cyan,2
2014-09-06,magenta,2
2014-09-06,navy,0
2014-09-06,teal,2
2014-09-06,maroon,7
2014-09-06,lime,4
2014-09-06,gold,6
2014-09-06,silver,0
2014-09-06,beige,1
2014-09-06,turquoise,4
2014-09-06,indigo,7
2014-09-07,red,15
2014-09-07,blue,5
2014-09-07,green,0
2014-09-07,yellow,8
2014-09-07,black,16
2014-09-07,white,2
2014-09-07,purple,4
2014-09-07,orange,9
2014-09-07,pink,9
2014-09-07,gray,7
2014-09-07,brown,0
2014-09-07,cyan,9
2014-09-07,magenta,9
2014-09-07,navy,4
2014-09-07,teal,8
2014-09-07,maroon,9
2014-09-07,lime,9
2014-09-07,gold,14
2014-09-07,silver,12
2014-09-07,beige,5
2014-09-07,turquoise,7
2014-09-07,indigo,9
2014-09-08,red,12
2014-09-08,blue,4
2014-09-08,green,8
2014-09-08,yellow,0
2014-09-08,black,16
2014-09-08,white,11
2014-09-08,purple,5
2014-09-08,orange,4
2014-09-08,pink,1
2014-09-08,gray,3
2014-09-08,brown,7
2014-09-08,cyan,7
2014-09-08,magenta,9
2014-09-08,navy,7
2014-09-08,teal,1
2014-09-08,maroon,11
2014-09-08,lime,9
2014-09-08,gold,5
2014-09-08,silver,4
2014-09-08,beige,6
2014-09-08,turquoise,3
2014-09-08,indigo,9
2014-09-09,red,10
2014-09-09,blue,1
2014-09-09,green,9
2014-09-09,yellow,1
2014-09-09,black,7
2014-09-09,white,9
2014-09-09,purple,8
2014-09-09,orange,5
2014-09-09,pink,5
2014-09-09,gray,3
2014-09-09,brown,11
2014-09-09,cyan,1
2014-09-09,magenta,8
2014-09-09,navy,2
2014-09-09,teal,5
2014-09-09,maroon,11
2014-09-09,lime,10
2014-09-09,gold,9
2014-09-09,silver,9
2014-09-09,beige,1
2014-09-09,turquoise,3
2014-09-09,indigo,11
2014-09-10,red,12
2014-09-10,blue,4
2014-09-10,green,4
2014-09-10,yellow,6
2014-09-10,black,7
2014-09-10,white,9
2014-09-10,purple,2
2014-09-10,orange,9
2014-09-10,pink,6
2014-09-10,gray,6
2014-09-10,brown,3
2014-09-10,cyan,0
2014-09-10,magenta,4
2014-09-10,navy,2
2014-09-10,teal,3
2014-09-10,maroon,4
2014-09-10,lime,5
2014-09-10,gold,5
2014-09-10,silver,5
2014-09-10,beige,0
2014-09-10,turquoise,5
2014-09-10,indigo,12
2014-09-11,red,13
2014-09-11,blue,3
2014-09-11,green,1
2014-09-11,yellow,5
2014-09-11,black,10
2014-09-11,white,11
2014-09-11,purple,11
2014-09-11,orange,0
2014-09-11,pink,5
2014-09-11,gray,7
2014-09-11,brown,4
2014-09-11,cyan,0
2014-09-11,magenta,2
2014-09-11,navy,8
2014-09-11,teal,9
2014-09-11,maroon,3
2014-09-11,lime,9
2014-09-11,gold,6
2014-09-11,silver,3
2014-09-11,beige,1
2014-09-11,turquoise,6
2014-09-11,indigo,2
2014-09-12,red,14
2014-09-12,blue,9
2014-09-12,green,0
2014-09-12,yellow,7
2014-09-12,black,15
2014-09-12,white,8
2014-09-12,purple,7
2014-09-12,orange,7
2014-09-12,pink,12
2014-09-12,gray,0
2014-09-12,brown,7
2014-09-12,cyan,6
2014-09-12,magenta,9
2014-09-12,navy,0
2014-09-12,teal,8
2014-09-12,maroon,8
2014-09-12,lime,6
2014-09-12,gold,14
2014-09-12,silver,11
2014-09-12,beige,0
2014-09-12,turquoise,7
2014-09-12,indigo,8
2014-09-13,red,9
2014-09-13,blue,1
2014-09-13,green,0
2014-09-13,yellow,10
2014-09-13,black,12
2014-09-13,white,5
2014-09-13,purple,7
2014-09-13,orange,5
2014-09-13,pink,11
2014-09-13,gray,5
2014-09-13,brown,3
2014-09-13,cyan,7
2014-09-13,magenta,3
2014-09-13,navy,10
2014-09-13,teal,11
2014-09-13,maroon,2
2014-09-13,lime,3
2014-09-13,gold,12
2014-09-13,silver,7
2014-09-13,beige,4
2014-09-13,turquoise,6
2014-09-13,indigo,5
2014-09-14,red,5
2014-09-14,blue,2
2014-09-14,green,2
2014-09-14,yellow,3
2014-09-14,black,5
2014-09-14,white,0
2014-09-14,purple,2
2014-09-14,orange,5
2014-09-14,pink,7
2014-09-14,gray,7
2014-09-14,brown,3
2014-09-14,cyan,0
2014-09-14,magenta,4
2014-09-14,navy,4
2014-09-14,teal,2
2014-09-14,maroon,3
2014-09-14,lime,6
2014-09-14,gold,10
2014-09-14,silver,7
2014-09-14,beige,2
2014-09-14,turquoise,1
2014-09-14,indigo,2
2014-09-15,red,12
2014-09-15,blue,0
2014-09-15,green,0
2014-09-15,yellow,2
2014-09-15,black,15
2014-09-15,white,10
2014-09-15,purple,8
2014-09-15,orange,1
2014-09-15,pink,5
2014-09-15,gray,8
2014-09-15,brown,7
2014-09-15,cyan,5
2014-09-15,magenta,8
2014-09-15,navy,10
2014-09-15,teal,9
2014-09-15,maroon,11
2014-09-15,lime,2
2014-09-15,gold,5
2014-09-15,silver,1
2014-09-15,beige,0
2014-09-15,turquoise,7
2014-09-15,indigo,10
2014-09-16,red,14
2014-09-16,blue,4
2014-09-16,green,4
2014-09-16,yellow,9
2014-09-16,black,11
2014-09-16,white,3
2014-09-16,purple,1
2014-09-16,orange,6
2014-09-16,pink,0
2014-09-16,gray,11
2014-09-16,brown,6
2014-09-16,cyan,0
2014-09-16,magenta,4
2014-09-16,navy,2
2014-09-16,teal,4
2014-09-16,maroon,5
2014-09-16,lime,4
2014-09-16,gold,12
2014-09-16,silver,1
2014-09-16,beige,1
2014-09-16,turquoise,1
2014-09-16,indigo,9
2014-09-17,red,12
2014-09-17,blue,0
2014-09-17,green,1
2014-09-17,yellow,10
2014-09-17,black,14
2014-09-17,white,9
2014-09-17,purple,0
2014-09-17,orange,10
2014-09-17,pink,4
2014-09-17,gray,8
2014-09-17,brown,1
2014-09-17,cyan,2
2014-09-17,magenta,6
2014-09-17,navy,4
2014-09-17,teal,9
2014-09-17,maroon,6
2014-09-17,lime,11
2014-09-17,gold,8
2014-09-17,silver,10
2014-09-17,beige,0
2014-09-17,turquoise,7
2014-09-17,indigo,8
2014-09-18,red,5
2014-09-18,blue,3
2014-09-18,green,0
2014-09-18,yellow,6
2014-09-18,black,13
2014-09-18,white,7
2014-09-18,purple,4
2014-09-18,orange,7
2014-09-18,pink,4
2014-09-18,gray,12
2014-09-18,brown,12
2014-09-18,cyan,8
2014-09-18,magenta,2
2014-09-18,navy,6
2014-09-18,teal,1
2014-09-18,maroon,1
2014-09-18,lime,10
2014-09-18,gold,11
2014-09-18,silver,10
2014-09-18,beige,9
2014-09-18,turquoise,10
2014-09-18,indigo,7
2014-09-19,red,13
2014-09-19,blue,3
2014-09-19,green,3
2014-09-19,yellow,10
2014-09-19,black,10
2014-09-19,white,10
2014-09-19,purple,7
2014-09-19,orange,9
2014-09-19,pink,7
2014-09-19,gray,8
2014-09-19,brown,6
2014-09-19,cyan,0
2014-09-19,magenta,3
2014-09-19,navy,12
2014-09-19,teal,11
2014-09-19,maroon,9
2014-09-19,lime,0
2014-09-19,gold,11
2014-09-19,silver,7
2014-09-19,beige,3
2014-09-19,turquoise,9
2014-09-19,indigo,10
2014-09-20,red,15
2014-09-20,blue,10
2014-09-20,green,7
2014-09-20,yellow,2
2014-09-20,black,17
2014-09-20,white,6
2014-09-20,purple,4
2014-09-20,orange,4
2014-09-20,pink,0
2014-09-20,gray,9
2014-09-20,brown,8
2014-09-20,cyan,6
2014-09-20,magenta,1
2014-09-20,navy,2
2014-09-20,teal,7
2014-09-20,maroon,1
2014-09-20,lime,3
2014-09-20,gold,10
2014-09-20,silver,8
2014-09-20,beige,3
2014-09-20,turquoise,5
2014-09-20,indigo,4
2014-09-21,red,16
2014-09-21,blue,11
2014-09-21,green,0
2014-09-21,yellow,6
2014-09-21,black,14
2014-09-21,white,2
2014-09-21,purple,9
2014-09-21,orange,7
2014-09-21,pink,0
2014-09-21,gray,12
2014-09-21,brown,7
2014-09-21,cyan,6
2014-09-21,magenta,5
2014-09-21,navy,11
2014-09-21,teal,11
2014-09-21,maroon,3
2014-09-21,lime,7
2014-09-21,gold,8
2014-09-21,silver,4
2014-09-21,beige,3
2014-09-21,turquoise,7
2014-09-21,indigo,9
2014-09-22,red,13
2014-09-22,blue,7
2014-09-22,green,0
2014-09-22,yellow,3
2014-09-22,black,8
2014-09-22,white,0
2014-09-22,purple,8
2014-09-22,orange,9
2014-09-22,pink,10
2014-09-22,gray,6
2014-09-22,brown,8
2014-09-22,cyan,6
2014-09-22,magenta,7
2014-09-22,navy,0
2014-09-22,teal,4
2014-09-22,maroon,5
2014-09-22,lime,5
2014-09-22,gold,8
2014-09-22,silver,2
2014-09-22,beige,9
2014-09-22,turquoise,4
2014-09-22,indigo,1
2014-09-23,red,11
2014-09-23,blue,2
2014-09-23,green,5
2014-09-23,yellow,0
2014-09-23,black,5
2014-09-23,white,5
2014-09-23,purple,4
2014-09-23,orange,8
2014-09-23,pink,5
2014-09-23,gray,1
2014-09-23,brown,8
2014-09-23,cyan,10
2014-09-23,magenta,9
2014-09-23,navy,8
2014-09-23,teal,3
2014-09-23,maroon,7
2014-09-23,lime,10
2014-09-23,gold,17
2014-09-23,silver,5
2014-09-23,beige,4
2014-09-23,turquoise,10
2014-09-23,indigo,8
2014-09-24,red,15
2014-09-24,blue,6
2014-09-24,green,0
2014-09-24,yellow,9
2014-09-24,black,9
2014-09-24,white,11
2014-09-24,purple,0
2014-09-24,orange,11
2014-09-24,pink,11
2014-09-24,gray,2
2014-09-24,brown,3
2014-09-24,cyan,2
2014-09-24,magenta,0
2014-09-24,navy,9
2014-09-24,teal,9
2014-09-24,maroon,6
2014-09-24,lime,7
2014-09-24,gold,11
2014-09-24,silver,10
2014-09-24,beige,0
2014-09-24,turquoise,8
2014-09-24,indigo,2
2014-09-25,red,10
2014-09-25,blue,3
2014-09-25,green,4
2014-09-25,yellow,6
2014-09-25,black,7
2014-09-25,white,1
2014-09-25,purple,6
2014-09-25,orange,6
2014-09-25,pink,11
2014-09-25,gray,6
2014-09-25,brown,12
2014-09-25,cyan,2
2014-09-25,magenta,12
2014-09-25,navy,7
2014-09-25,teal,7
2014-09-25,maroon,11
2014-09-25,lime,10
2014-09-25,gold,14
2014-09-25,silver,8
2014-09-25,beige,5
2014-09-25,turquoise,1
2014-09-25,indigo,8
2014-09-26,red,14
2014-09-26,blue,8
2014-09-26,green,5
2014-09-26,yellow,9
2014-09-26,black,14
2014-09-26,white,3
2014-09-26,purple,4
2014-09-26,orange,8
2014-09-26,pink,9
2014-09-26,gray,10
2014-09-26,brown,5
2014-09-26,cyan,0
2014-09-26,magenta,7
2014-09-26,navy,6
2014-09-26,teal,4
2014-09-26,maroon,7
2014-09-26,lime,0
2014-09-26,gold,6
2014-09-26,silver,0
2014-09-26,beige,9
2014-09-26,turquoise,7
2014-09-26,indigo,0
2014-09-27,red,7
2014-09-27,blue,6
2014-09-27,green,1
2014-09-27,yellow,0
2014-09-27,black,10
2014-09-27,white,3
2014-09-27,purple,4
2014-09-27,orange,3
2014-09-27,pink,3
2014-09-27,gray,2
2014-09-27,brown,10
2014-09-27,cyan,5
2014-09-27,magenta,1
2014-09-27,navy,6
2014-09-27,teal,12
2014-09-27,maroon,5
2014-09-27,lime,10
2014-09-27,gold,8
2014-09-27,silver,6
2014-09-27,beige,4
2014-09-27,turquoise,1
2014-09-27,indigo,9
2014-09-28,red,12
2014-09-28,blue,0
2014-09-28,green,2
2014-09-28,yellow,4
2014-09-28,black,9
2014-09-28,white,6
2014-09-28,purple,0
2014-09-28,orange,3
2014-09-28,pink,7
2014-09-28,gray,1
2014-09-28,brown,7
2014-09-28,cyan,4
2014-09-28,magenta,0
2014-09-28,navy,10
2014-09-28,teal,12
2014-09-28,maroon,0
2014-09-28,lime,3
2014-09-28,gold,15
2014-09-28,silver,5
2014-09-28,beige,7
2014-09-28,turquoise,7
2014-09-28,indigo,1
2014-09-29,red,12
2014-09-29,blue,4
2014-09-29,green,0
2014-09-29,yellow,10
2014-09-29,black,7
2014-09-29,white,7
2014-09-29,purple,8
2014-09-29,orange,4
2014-09-29,pink,10
2014-09-29,gray,4
2014-09-29,brown,4
2014-09-29,cyan,2
2014-09-29,magenta,9
2014-09-29,navy,8
2014-09-29,teal,12
2014-09-29,maroon,1
2014-09-29,lime,9
2014-09-29,gold,7
2014-09-29,silver,1
2014-09-29,beige,9
2014-09-29,turquoise,0
2014-09-29,indigo,11
2014-09-30,red,13
2014-09-30,blue,9
2014-09-30,green,1
2014-09-30,yellow,5
2014-09-30,black,15
2014-09-30,white,2
2014-09-30,purple,4
2014-09-30,orange,3
2014-09-30,pink,12
2014-09-30,gray,7
2014-09-30,brown,3
2014-09-30,cyan,0
2014-09-30,magenta,5
2014-09-30,navy,2
2014-09-30,teal,7
2014-09-30,maroon,12
2014-09-30,lime,4
2014-09-30,gold,8
2014-09-30,silver,3
2014-09-30,beige,5
2014-09-30,turquoise,2
2014-09-30,indigo,5
2014-10-01,red,7
2014-10-01,blue,5
2014-10-01,green,1
2014-10-01,yellow,0
2014-10-01,black,16
2014-10-01,white,3
2014-10-01,purple,3
2014-10-01,orange,7
2014-10-01,pink,7
2014-10-01,gray,4
2014-10-01,brown,6
2014-10-01,cyan,7
2014-10-01,magenta,3
2014-10-01,navy,2
2014-10-01,teal,9
2014-10-01,maroon,1
2014-10-01,lime,5
2014-10-01,gold,7
2014-10-01,silver,0
2014-10-01,beige,2
