date,color,quantity_sold
2025-01-08,navy,4
2025-01-08,teal,1
2025-01-08,maroon,7
2025-01-08,lime,10
2025-01-08,gold,12
2025-01-08,silver,3
2025-01-08,beige,3
2025-01-08,turquoise,9
2025-01-08,indigo,3
2025-01-09,red,11
2025-01-09,blue,2
2025-01-09,green,5
2025-01-09,yellow,9
2025-01-09,black,11
2025-01-09,white,2
2025-01-09,purple,10
2025-01-09,orange,0
2025-01-09,pink,4
2025-01-09,gray,11
2025-01-09,brown,10
2025-01-09,cyan,0
2025-01-09,magenta,2
2025-01-09,navy,2
2025-01-09,teal,5
2025-01-09,maroon,7
2025-01-09,lime,3
2025-01-09,gold,16
2025-01-09,silver,2
2025-01-09,beige,6
2025-01-09,turquoise,5
2025-01-09,indigo,11
2025-01-10,red,5
2025-01-10,blue,3
2025-01-10,green,6
2025-01-10,yellow,6
2025-01-10,black,8
2025-01-10,white,1
2025-01-10,purple,3
2025-01-10,orange,7
2025-01-10,pink,6
2025-01-10,gray,3
2025-01-10,brown,11
2025-01-10,cyan,10
2025-01-10,magenta,7
2025-01-10,navy,6
2025-01-10,teal,5
2025-01-10,maroon,6
2025-01-10,lime,0
2025-01-10,gold,8
2025-01-10,silver,9
2025-01-10,beige,6
2025-01-10,turquoise,8
2025-01-10,indigo,10
2025-01-11,red,7
2025-01-11,blue,10
2025-01-11,green,8
2025-01-11,yellow,4
2025-01-11,black,14
2025-01-11,white,5
2025-01-11,purple,1
2025-01-11,orange,7
2025-01-11,pink,6
2025-01-11,gray,4
2025-01-11,brown,7
2025-01-11,cyan,5
2025-01-11,magenta,2
2025-01-11,navy,3
2025-01-11,teal,4
2025-01-11,maroon,2
2025-01-11,lime,8
2025-01-11,gold,12
2025-01-11,silver,8
2025-01-11,beige,1
2025-01-11,turquoise,1
2025-01-11,indigo,10
2025-01-12,red,16
2025-01-12,blue,9
2025-01-12,green,1
2025-01-12,yellow,5
2025-01-12,black,13
2025-01-12,white,11
2025-01-12,purple,12
2025-01-12,orange,2
2025-01-12,pink,6
2025-01-12,gray,0
2025-01-12,brown,5
2025-01-12,cyan,6
2025-01-12,magenta,7
2025-01-12,navy,7
2025-01-12,teal,6
2025-01-12,maroon,7
2025-01-12,lime,5
2025-01-12,gold,16
2025-01-12,silver,10
2025-01-12,beige,6
2025-01-12,turquoise,7
2025-01-12,indigo,0
2025-01-13,red,8
2025-01-13,blue,7
2025-01-13,green,7
2025-01-13,yellow,8
2025-01-13,black,14
2025-01-13,white,1
2025-01-13,purple,10
2025-01-13,orange,3
2025-01-13,pink,4
2025-01-13,gray,6
2025-01-13,brown,8
2025-01-13,cyan,7
2025-01-13,magenta,2
2025-01-13,navy,2
2025-01-13,teal,4
2025-01-13,maroon,3
2025-01-13,lime,2
2025-01-13,gold,10
2025-01-13,silver,3
2025-01-13,beige,0
2025-01-13,turquoise,6
2025-01-13,indigo,9
2025-01-14,red,7
2025-01-14,blue,11
2025-01-14,green,1
2025-01-14,yellow,11
2025-01-14,black,6
2025-01-14,white,1
2025-01-14,purple,8
2025-01-14,orange,7
2025-01-14,pink,12
2025-01-14,gray,1
2025-01-14,brown,8
2025-01-14,cyan,4
2025-01-14,magenta,9
2025-01-14,navy,4
2025-01-14,teal,9
2025-01-14,maroon,0
2025-01-14,lime,3
2025-01-14,gold,13
2025-01-14,silver,6
2025-01-14,beige,9
2025-01-14,turquoise,5
2025-01-14,indigo,1
2025-01-15,red,14
2025-01-15,blue,1
2025-01-15,green,8
2025-01-15,yellow,11
2025-01-15,black,8
2025-01-15,white,8
2025-01-15,purple,9
2025-01-15,orange,7
2025-01-15,pink,2
2025-01-15,gray,4
2025-01-15,brown,4
2025-01-15,cyan,8
2025-01-15,magenta,12
2025-01-15,navy,2
2025-01-15,teal,6
2025-01-15,maroon,9
2025-01-15,lime,2
2025-01-15,gold,14
2025-01-15,silver,1
2025-01-15,beige,3
2025-01-15,turquoise,6
2025-01-15,indigo,3
2025-01-16,red,8
2025-01-16,blue,6
2025-01-16,green,4
2025-01-16,yellow,7
2025-01-16,black,16
2025-01-16,white,5
2025-01-16,purple,9
2025-01-16,orange,5
2025-01-16,pink,8
2025-01-16,gray,3
2025-01-16,brown,7
2025-01-16,cyan,10
2025-01-16,magenta,9
2025-01-16,navy,6
2025-01-16,teal,10
2025-01-16,maroon,3
2025-01-16,lime,12
2025-01-16,gold,6
2025-01-16,silver,9
2025-01-16,beige,8
2025-01-16,turquoise,10
2025-01-16,indigo,1
2025-01-17,red,16
2025-01-17,blue,2
2025-01-17,green,6
2025-01-17,yellow,10
2025-01-17,black,17
2025-01-17,white,2
2025-01-17,purple,0
2025-01-17,orange,12
2025-01-17,pink,8
2025-01-17,gray,6
2025-01-17,brown,7
2025-01-17,cyan,0
2025-01-17,magenta,6
2025-01-17,navy,11
2025-01-17,teal,4
2025-01-17,maroon,6
2025-01-17,lime,6
2025-01-17,gold,5
2025-01-17,silver,0
2025-01-17,beige,8
2025-01-17,turquoise,2
2025-01-17,indigo,2
2025-01-18,red,7
2025-01-18,blue,5
2025-01-18,green,10
2025-01-18,yellow,8
2025-01-18,black,8
2025-01-18,white,11
2025-01-18,purple,3
2025-01-18,orange,5
2025-01-18,pink,9
2025-01-18,gray,6
2025-01-18,brown,9
2025-01-18,cyan,0
2025-01-18,magenta,2
2025-01-18,navy,11
2025-01-18,teal,1
2025-01-18,maroon,1
2025-01-18,lime,10
2025-01-18,gold,12
2025-01-18,silver,9
2025-01-18,beige,0
2025-01-18,turquoise,10
2025-01-18,indigo,9
2025-01-19,red,17
2025-01-19,blue,0
2025-01-19,green,1
2025-01-19,yellow,3
2025-01-19,black,9
2025-01-19,white,5
2025-01-19,purple,2
2025-01-19,orange,4
2025-01-19,pink,1
2025-01-19,gray,4
2025-01-19,brown,3
2025-01-19,cyan,4
2025-01-19,magenta,11
2025-01-19,navy,5
2025-01-19,teal,2
2025-01-19,maroon,0
2025-01-19,lime,6
2025-01-19,gold,7
2025-01-19,silver,2
2025-01-19,beige,0
2025-01-19,turquoise,0
2025-01-19,indigo,0
2025-01-20,red,10
2025-01-20,blue,7
2025-01-20,green,6
2025-01-20,yellow,9
2025-01-20,black,11
2025-01-20,white,2
2025-01-20,purple,3
2025-01-20,orange,7
2025-01-20,pink,2
2025-01-20,gray,8
2025-01-20,brown,6
2025-01-20,cyan,5
2025-01-20,magenta,4
2025-01-20,navy,5
2025-01-20,teal,4
2025-01-20,maroon,0
2025-01-20,lime,5
2025-01-20,gold,5
2025-01-20,silver,8
2025-01-20,beige,5
2025-01-20,turquoise,4
2025-01-20,indigo,2
2025-01-21,red,15
2025-01-21,blue,9
2025-01-21,green,2
2025-01-21,yellow,5
2025-01-21,black,11
2025-01-21,white,11
2025-01-21,purple,4
2025-01-21,orange,9
2025-01-21,pink,4
2025-01-21,gray,5
2025-01-21,brown,6
2025-01-21,cyan,6
2025-01-21,magenta,2
2025-01-21,navy,6
2025-01-21,teal,2
2025-01-21,maroon,9
2025-01-21,lime,2
2025-01-21,gold,8
2025-01-21,silver,8
2025-01-21,beige,5
2025-01-21,turquoise,0
2025-01-21,indigo,0
2025-01-22,red,13
2025-01-22,blue,0
2025-01-22,green,3
2025-01-22,yellow,8
2025-01-22,black,12
2025-01-22,white,0
2025-01-22,purple,9
2025-01-22,orange,0
2025-01-22,pink,7
2025-01-22,gray,6
2025-01-22,brown,10
2025-01-22,cyan,6
2025-01-22,magenta,2
2025-01-22,navy,7
2025-01-22,teal,5
2025-01-22,maroon,5
2025-01-22,lime,0
2025-01-22,gold,15
2025-01-22,silver,9
2025-01-22,beige,8
2025-01-22,turquoise,4
2025-01-22,indigo,4
2025-01-23,red,7
2025-01-23,blue,10
2025-01-23,green,5
2025-01-23,yellow,1
2025-01-23,black,9
2025-01-23,white,8
2025-01-23,purple,8
2025-01-23,orange,4
2025-01-23,pink,8
2025-01-23,gray,5
2025-01-23,brown,7
2025-01-23,cyan,7
2025-01-23,magenta,4
2025-01-23,navy,6
2025-01-23,teal,2
2025-01-23,maroon,8
2025-01-23,lime,8
2025-01-23,gold,7
2025-01-23,silver,0
2025-01-23,beige,5
2025-01-23,turquoise,5
2025-01-23,indigo,10
2025-01-24,red,15
2025-01-24,blue,11
2025-01-24,green,6
2025-01-24,yellow,8
2025-01-24,black,11
2025-01-24,white,8
2025-01-24,purple,2
2025-01-24,orange,10
2025-01-24,pink,4
2025-01-24,gray,3
2025-01-24,brown,5
2025-01-24,cyan,3
2025-01-24,magenta,10
2025-01-24,navy,6
2025-01-24,teal,10
2025-01-24,maroon,5
2025-01-24,lime,5
2025-01-24,gold,13
2025-01-24,silver,4
2025-01-24,beige,1
2025-01-24,turquoise,6
2025-01-24,indigo,9
2025-01-25,red,8
2025-01-25,blue,6
2025-01-25,green,0
2025-01-25,yellow,3
2025-01-25,black,7
2025-01-25,white,8
2025-01-25,purple,6
2025-01-25,orange,1
2025-01-25,pink,6
2025-01-25,gray,3
2025-01-25,brown,11
2025-01-25,cyan,0
2025-01-25,magenta,10
2025-01-25,navy,9
2025-01-25,teal,7
2025-01-25,maroon,10
2025-01-25,lime,9
2025-01-25,gold,11
2025-01-25,silver,1
2025-01-25,beige,0
2025-01-25,turquoise,7
2025-01-25,indigo,8
2025-01-26,red,13
2025-01-26,blue,4
2025-01-26,green,0
2025-01-26,yellow,5
2025-01-26,black,13
2025-01-26,white,8
2025-01-26,purple,0
2025-01-26,orange,7
2025-01-26,pink,5
2025-01-26,gray,9
2025-01-26,brown,8
2025-01-26,cyan,0
2025-01-26,magenta,7
2025-01-26,navy,5
2025-01-26,teal,1
2025-01-26,maroon,5
2025-01-26,lime,3
2025-01-26,gold,11
2025-01-26,silver,6
2025-01-26,beige,0
2025-01-26,turquoise,0
2025-01-26,indigo,4
2025-01-27,red,4
2025-01-27,blue,6
2025-01-27,green,0
2025-01-27,yellow,8
2025-01-27,black,7
2025-01-27,white,9
2025-01-27,purple,5
2025-01-27,orange,5
2025-01-27,pink,8
2025-01-27,gray,10
2025-01-27,brown,10
2025-01-27,cyan,0
2025-01-27,magenta,1
2025-01-27,navy,5
2025-01-27,teal,10
2025-01-27,maroon,7
2025-01-27,lime,2
2025-01-27,gold,6
2025-01-27,silver,1
2025-01-27,beige,9
2025-01-27,turquoise,4
2025-01-27,indigo,8
2025-01-28,red,12
2025-01-28,blue,6
2025-01-28,green,3
2025-01-28,yellow,6
2025-01-28,black,10
2025-01-28,white,2
2025-01-28,purple,9
2025-01-28,orange,9
2025-01-28,pink,9
2025-01-28,gray,7
2025-01-28,brown,2
2025-01-28,cyan,1
2025-01-28,magenta,5
2025-01-28,navy,0
2025-01-28,teal,6
2025-01-28,maroon,6
2025-01-28,lime,0
2025-01-28,gold,8
2025-01-28,silver,1
2025-01-28,beige,0
2025-01-28,turquoise,4
2025-01-28,indigo,4
2025-01-29,red,15
2025-01-29,blue,9
2025-01-29,green,2
2025-01-29,yellow,1
2025-01-29,black,13
2025-01-29,white,8
2025-01-29,purple,10
2025-01-29,orange,9
2025-01-29,pink,9
2025-01-29,gray,10
2025-01-29,brown,1
2025-01-29,cyan,0
2025-01-29,magenta,5
2025-01-29,navy,12
2025-01-29,teal,10
2025-01-29,maroon,10
2025-01-29,lime,3
2025-01-29,gold,11
2025-01-29,silver,9
2025-01-29,beige,2
2025-01-29,turquoise,0
2025-01-29,indigo,0
2025-01-30,red,12
2025-01-30,blue,11
2025-01-30,green,5
2025-01-30,yellow,0
2025-01-30,black,8
2025-01-30,white,4
2025-01-30,purple,6
2025-01-30,orange,8
2025-01-30,pink,0
2025-01-30,gray,10
2025-01-30,brown,3
2025-01-30,cyan,5
2025-01-30,magenta,6
2025-01-30,navy,11
2025-01-30,teal,9
2025-01-30,maroon,7
2025-01-30,lime,5
2025-01-30,gold,14
2025-01-30,silver,6
2025-01-30,beige,7
2025-01-30,turquoise,1
2025-01-30,indigo,8
2025-01-31,red,10
2025-01-31,blue,7
2025-01-31,green,9
2025-01-31,yellow,9
2025-01-31,black,10
2025-01-31,white,4
2025-01-31,purple,10
2025-01-31,orange,6
2025-01-31,pink,1
2025-01-31,gray,5
2025-01-31,brown,8
2025-01-31,cyan,8
2025-01-31,magenta,3
2025-01-31,navy,11
2025-01-31,teal,9
2025-01-31,maroon,5
2025-01-31,lime,4
2025-01-31,gold,9
2025-01-31,silver,9
2025-01-31,beige,7
2025-01-31,turquoise,6
2025-01-31,indigo,7
2025-02-01,red,9
2025-02-01,blue,1
2025-02-01,green,8
2025-02-01,yellow,8
2025-02-01,black,8
2025-02-01,white,8
2025-02-01,purple,12
2025-02-01,orange,3
2025-02-01,pink,11
2025-02-01,gray,1
2025-02-01,brown,0
2025-02-01,cyan,6
2025-02-01,magenta,0
2025-02-01,navy,10
2025-02-01,teal,2
2025-02-01,maroon,9
2025-02-01,lime,8
2025-02-01,gold,7
2025-02-01,silver,12
2025-02-01,beige,2
2025-02-01,turquoise,6
2025-02-01,indigo,7
2025-02-02,red,10
2025-02-02,blue,3
2025-02-02,green,2
2025-02-02,yellow,5
2025-02-02,black,14
2025-02-02,white,3
2025-02-02,purple,0
2025-02-02,orange,9
2025-02-02,pink,8
2025-02-02,gray,10
2025-02-02,brown,5
2025-02-02,cyan,0
2025-02-02,magenta,1
2025-02-02,navy,6
2025-02-02,teal,6
2025-02-02,maroon,7
2025-02-02,lime,6
2025-02-02,gold,8
2025-02-02,silver,6
2025-02-02,beige,2
2025-02-02,turquoise,7
2025-02-02,indigo,4
2025-02-03,red,10
2025-02-03,blue,5
2025-02-03,green,7
2025-02-03,yellow,4
2025-02-03,black,11
2025-02-03,white,6
2025-02-03,purple,6
2025-02-03,orange,4
2025-02-03,pink,4
2025-02-03,gray,4
2025-02-03,brown,9
2025-02-03,cyan,4
2025-02-03,magenta,3
2025-02-03,navy,7
2025-02-03,teal,7
2025-02-03,maroon,3
2025-02-03,lime,5
2025-02-03,gold,9
2025-02-03,silver,2
2025-02-03,beige,9
2025-02-03,turquoise,7
2025-02-03,indigo,0
2025-02-04,red,10
2025-02-04,blue,6
2025-02-04,green,2
2025-02-04,yellow,1
2025-02-04,black,17
2025-02-04,white,2
2025-02-04,purple,11
2025-02-04,orange,2
2025-02-04,pink,11
2025-02-04,gray,1
2025-02-04,brown,2
2025-02-04,cyan,7
2025-02-04,magenta,2
2025-02-04,navy,11
2025-02-04,teal,2
2025-02-04,maroon,8
2025-02-04,lime,4
2025-02-04,gold,13
2025-02-04,silver,3
2025-02-04,beige,8
2025-02-04,turquoise,9
2025-02-04,indigo,3
2025-02-05,red,17
2025-02-05,blue,9
2025-02-05,green,6
2025-02-05,yellow,9
2025-02-05,black,12
2025-02-05,white,6
2025-02-05,purple,5
2025-02-05,orange,7
2025-02-05,pink,11
2025-02-05,gray,8
2025-02-05,brown,7
2025-02-05,cyan,5
2025-02-05,magenta,9
2025-02-05,navy,6
2025-02-05,teal,0
2025-02-05,maroon,8
2025-02-05,lime,1
2025-02-05,gold,9
2025-02-05,silver,10
2025-02-05,beige,10
2025-02-05,turquoise,8
2025-02-05,indigo,3
2025-02-06,red,15
2025-02-06,blue,6
2025-02-06,green,0
2025-02-06,yellow,3
2025-02-06,black,16
2025-02-06,white,3
2025-02-06,purple,0
2025-02-06,orange,12
2025-02-06,pink,1
2025-02-06,gray,11
2025-02-06,brown,5
2025-02-06,cyan,4
2025-02-06,magenta,5
2025-02-06,navy,8
2025-02-06,teal,2
2025-02-06,maroon,9
2025-02-06,lime,11
2025-02-06,gold,11
2025-02-06,silver,1
2025-02-06,beige,0
2025-02-06,turquoise,7
2025-02-06,indigo,2
2025-02-07,red,8
2025-02-07,blue,8
2025-02-07,green,4
2025-02-07,yellow,3
2025-02-07,black,13
2025-02-07,white,0
2025-02-07,purple,10
2025-02-07,orange,5
2025-02-07,pink,8
2025-02-07,gray,9
2025-02-07,brown,7
2025-02-07,cyan,0
2025-02-07,magenta,1
2025-02-07,navy,8
2025-02-07,teal,3
2025-02-07,maroon,9
2025-02-07,lime,7
2025-02-07,gold,8
2025-02-07,silver,2
2025-02-07,beige,1
2025-02-07,turquoise,10
2025-02-07,indigo,7
2025-02-08,red,7
2025-02-08,blue,6
2025-02-08,green,2
2025-02-08,yellow,11
2025-02-08,black,10
2025-02-08,white,5
2025-02-08,purple,1
2025-02-08,orange,7
2025-02-08,pink,11
2025-02-08,gray,9
2025-02-08,brown,12
2025-02-08,cyan,0
2025-02-08,magenta,4
2025-02-08,navy,7
2025-02-08,teal,8
2025-02-08,maroon,7
2025-02-08,lime,6
2025-02-08,gold,10
2025-02-08,silver,9
2025-02-08,beige,0
2025-02-08,turquoise,3
2025-02-08,indigo,10
2025-02-09,red,9
2025-02-09,blue,1
2025-02-09,green,2
2025-02-09,yellow,4
2025-02-09,black,15
2025-02-09,white,8
2025-02-09,purple,2
2025-02-09,orange,5
2025-02-09,pink,8
2025-02-09,gray,7
2025-02-09,brown,11
2025-02-09,cyan,0
2025-02-09,magenta,4
2025-02-09,navy,7
2025-02-09,teal,4
2025-02-09,maroon,9
2025-02-09,lime,7
2025-02-09,gold,12
2025-02-09,silver,10
2025-02-09,beige,4
2025-02-09,turquoise,2
2025-02-09,indigo,6
2025-02-10,red,13
2025-02-10,blue,5
2025-02-10,green,3
2025-02-10,yellow,8
2025-02-10,black,10
2025-02-10,white,7
2025-02-10,purple,9
2025-02-10,orange,2
2025-02-10,pink,9
2025-02-10,gray,6
2025-02-10,brown,5
2025-02-10,cyan,4
2025-02-10,magenta,1
2025-02-10,navy,3
2025-02-10,teal,2
2025-02-10,maroon,6
2025-02-10,lime,6
2025-02-10,gold,9
2025-02-10,silver,6
2025-02-10,beige,3
2025-02-10,turquoise,6
2025-02-10,indigo,0
2025-02-11,red,11
2025-02-11,blue,9
2025-02-11,green,4
2025-02-11,yellow,12
2025-02-11,black,12
2025-02-11,white,2
2025-02-11,purple,6
2025-02-11,orange,0
2025-02-11,pink,5
2025-02-11,gray,6
2025-02-11,brown,9
2025-02-11,cyan,10
2025-02-11,magenta,2
2025-02-11,navy,0
2025-02-11,teal,3
2025-02-11,maroon,4
2025-02-11,lime,11
2025-02-11,gold,12
2025-02-11,silver,10
2025-02-11,beige,3
2025-02-11,turquoise,7
2025-02-11,indigo,6
2025-02-12,red,11
2025-02-12,blue,7
2025-02-12,green,4
2025-02-12,yellow,4
2025-02-12,black,12
2025-02-12,white,2
2025-02-12,purple,5
2025-02-12,orange,7
2025-02-12,pink,9
2025-02-12,gray,10
2025-02-12,brown,3
2025-02-12,cyan,4
2025-02-12,magenta,5
2025-02-12,navy,5
2025-02-12,teal,0
2025-02-12,maroon,8
2025-02-12,lime,0
2025-02-12,gold,6
2025-02-12,silver,8
2025-02-12,beige,1
2025-02-12,turquoise,9
2025-02-12,indigo,1
2025-02-13,red,11
2025-02-13,blue,9
2025-02-13,green,10
2025-02-13,yellow,3
2025-02-13,black,8
2025-02-13,white,6
2025-02-13,purple,3
2025-02-13,orange,6
2025-02-13,pink,8
2025-02-13,gray,5
2025-02-13,brown,9
2025-02-13,cyan,2
2025-02-13,magenta,2
2025-02-13,navy,3
2025-02-13,teal,4
2025-02-13,maroon,1
2025-02-13,lime,9
2025-02-13,gold,14
2025-02-13,silver,5
2025-02-13,beige,5
2025-02-13,turquoise,12
2025-02-13,indigo,2
2025-02-14,red,12
2025-02-14,blue,8
2025-02-14,green,0
2025-02-14,yellow,10
2025-02-14,black,11
2025-02-14,white,6
2025-02-14,purple,8
2025-02-14,orange,3
2025-02-14,pink,2
2025-02-14,gray,8
2025-02-14,brown,10
2025-02-14,cyan,7
2025-02-14,magenta,10
2025-02-14,navy,8
2025-02-14,teal,3
2025-02-14,maroon,0
2025-02-14,lime,8
2025-02-14,gold,10
2025-02-14,silver,2
2025-02-14,beige,2
2025-02-14,turquoise,5
2025-02-14,indigo,6
2025-02-15,red,10
2025-02-15,blue,4
2025-02-15,green,10
2025-02-15,yellow,2
2025-02-15,black,14
2025-02-15,white,3
2025-02-15,purple,2
2025-02-15,orange,5
2025-02-15,pink,4
2025-02-15,gray,4
2025-02-15,brown,7
2025-02-15,cyan,1
2025-02-15,magenta,12
2025-02-15,navy,4
2025-02-15,teal,0
2025-02-15,maroon,5
2025-02-15,lime,10
2025-02-15,gold,13
2025-02-15,silver,5
2025-02-15,beige,3
2025-02-15,turquoise,9
2025-02-15,indigo,11
2025-02-16,red,16
2025-02-16,blue,2
2025-02-16,green,9
2025-02-16,yellow,0
2025-02-16,black,7
2025-02-16,white,8
2025-02-16,purple,3
2025-02-16,orange,0
2025-02-16,pink,9
2025-02-16,gray,2
2025-02-16,brown,12
2025-02-16,cyan,1
2025-02-16,magenta,9
2025-02-16,navy,1
2025-02-16,teal,9
2025-02-16,maroon,5
2025-02-16,lime,10
2025-02-16,gold,8
2025-02-16,silver,9
2025-02-16,beige,5
2025-02-16,turquoise,8
2025-02-16,indigo,4
2025-02-17,red,12
2025-02-17,blue,3
2025-02-17,green,0
2025-02-17,yellow,11
2025-02-17,black,14
2025-02-17,white,4
2025-02-17,purple,7
2025-02-17,orange,6
2025-02-17,pink,2
2025-02-17,gray,10
2025-02-17,brown,0
2025-02-17,cyan,1
2025-02-17,magenta,4
2025-02-17,navy,6
2025-02-17,teal,1
2025-02-17,maroon,0
2025-02-17,lime,7
2025-02-17,gold,15
2025-02-17,silver,8
2025-02-17,beige,4
2025-02-17,turquoise,7
2025-02-17,indigo,6
2025-02-18,red,11
2025-02-18,blue,7
2025-02-18,green,0
2025-02-18,yellow,11
2025-02-18,black,10
2025-02-18,white,9
2025-02-18,purple,1
2025-02-18,orange,8
2025-02-18,pink,7
2025-02-18,gray,9
2025-02-18,brown,2
2025-02-18,cyan,8
2025-02-18,magenta,6
2025-02-18,navy,8
2025-02-18,teal,4
2025-02-18,maroon,4
2025-02-18,lime,6
2025-02-18,gold,10
2025-02-18,silver,9
2025-02-18,beige,3
2025-02-18,turquoise,7
2025-02-18,indigo,4
2025-02-19,red,9
2025-02-19,blue,8
2025-02-19,green,9
2025-02-19,yellow,6
2025-02-19,black,8
2025-02-19,white,0
2025-02-19,purple,8
2025-02-19,orange,4
2025-02-19,pink,5
2025-02-19,gray,1
2025-02-19,brown,2
2025-02-19,cyan,1
2025-02-19,magenta,5
2025-02-19,navy,7
2025-02-19,teal,7
2025-02-19,maroon,7
2025-02-19,lime,9
2025-02-19,gold,16
2025-02-19,silver,5
2025-02-19,beige,0
2025-02-19,turquoise,7
2025-02-19,indigo,0
2025-02-20,red,13
2025-02-20,blue,9
2025-02-20,green,5
2025-02-20,yellow,3
2025-02-20,black,9
2025-02-20,white,10
2025-02-20,purple,0
2025-02-20,orange,1
2025-02-20,pink,5
2025-02-20,gray,3
2025-02-20,brown,8
2025-02-20,cyan,7
2025-02-20,magenta,8
2025-02-20,navy,7
2025-02-20,teal,8
2025-02-20,maroon,0
2025-02-20,lime,5
2025-02-20,gold,9
2025-02-20,silver,1
2025-02-20,beige,4
2025-02-20,turquoise,0
2025-02-20,indigo,5
2025-02-21,red,5
2025-02-21,blue,5
2025-02-21,green,0
2025-02-21,yellow,5
2025-02-21,black,8
2025-02-21,white,4
2025-02-21,purple,6
2025-02-21,orange,8
2025-02-21,pink,12
2025-02-21,gray,8
2025-02-21,brown,6
2025-02-21,cyan,7
2025-02-21,magenta,9
2025-02-21,navy,10
2025-02-21,teal,3
2025-02-21,maroon,1
2025-02-21,lime,7
2025-02-21,gold,12
2025-02-21,silver,10
2025-02-21,beige,4
2025-02-21,turquoise,5
2025-02-21,indigo,4
2025-02-22,red,13
2025-02-22,blue,4
2025-02-22,green,2
2025-02-22,yellow,6
2025-02-22,black,10
2025-02-22,white,9
2025-02-22,purple,8
2025-02-22,orange,4
2025-02-22,pink,10
2025-02-22,gray,0
2025-02-22,brown,10
2025-02-22,cyan,8
2025-02-22,magenta,2
2025-02-22,navy,2
2025-02-22,teal,8
2025-02-22,maroon,9
2025-02-22,lime,8
2025-02-22,gold,5
2025-02-22,silver,3
2025-02-22,beige,2
2025-02-22,turquoise,5
2025-02-22,indigo,8
2025-02-23,red,12
2025-02-23,blue,1
2025-02-23,green,4
2025-02-23,yellow,9
2025-02-23,black,14
2025-02-23,white,9
2025-02-23,purple,11
2025-02-23,orange,8
2025-02-23,pink,4
2025-02-23,gray,4
2025-02-23,brown,8
2025-02-23,cyan,2
2025-02-23,magenta,3
2025-02-23,navy,2
2025-02-23,teal,6
2025-02-23,maroon,0
2025-02-23,lime,5
2025-02-23,gold,13
2025-02-23,silver,12
2025-02-23,beige,9
2025-02-23,turquoise,10
2025-02-23,indigo,12
2025-02-24,red,12
2025-02-24,blue,5
2025-02-24,green,0
2025-02-24,yellow,0
2025-02-24,black,10
2025-02-24,white,8
2025-02-24,purple,8
2025-02-24,orange,0
2025-02-24,pink,3
2025-02-24,gray,8
2025-02-24,brown,2
2025-02-24,cyan,8
2025-02-24,magenta,7
2025-02-24,navy,12
2025-02-24,teal,8
2025-02-24,maroon,8
2025-02-24,lime,1
2025-02-24,gold,17
2025-02-24,silver,6
2025-02-24,beige,8
2025-02-24,turquoise,3
2025-02-24,indigo,3
2025-02-25,red,16
2025-02-25,blue,0
2025-02-25,green,1
2025-02-25,yellow,4
2025-02-25,black,12
2025-02-25,white,7
2025-02-25,purple,3
2025-02-25,orange,9
2025-02-25,pink,7
2025-02-25,gray,9
2025-02-25,brown,9
2025-02-25,cyan,4
2025-02-25,magenta,2
2025-02-25,navy,8
2025-02-25,teal,2
2025-02-25,maroon,3
2025-02-25,lime,9
2025-02-25,gold,7
2025-02-25,silver,7
2025-02-25,beige,6
2025-02-25,turquoise,7
2025-02-25,indigo,8
2025-02-26,red,13
2025-02-26,blue,7
2025-02-26,green,9
2025-02-26,yellow,7
2025-02-26,black,15
2025-02-26,white,11
2025-02-26,purple,5
2025-02-26,orange,0
2025-02-26,pink,3
2025-02-26,gray,5
2025-02-26,brown,2
2025-02-26,cyan,3
2025-02-26,magenta,7
2025-02-26,navy,11
2025-02-26,teal,11
2025-02-26,maroon,8
2025-02-26,lime,9
2025-02-26,gold,5
2025-02-26,silver,5
2025-02-26,beige,5
2025-02-26,turquoise,8
2025-02-26,indigo,6
2025-02-27,red,6
2025-02-27,blue,11
2025-02-27,green,7
2025-02-27,yellow,9
2025-02-27,black,15
2025-02-27,white,7
2025-02-27,purple,2
2025-02-27,orange,4
2025-02-27,pink,10
2025-02-27,gray,4
2025-02-27,brown,11
2025-02-27,cyan,4
2025-02-27,magenta,2
2025-02-27,navy,10
2025-02-27,teal,10
2025-02-27,maroon,5
2025-02-27,lime,3
2025-02-27,gold,7
2025-02-27,silver,2
2025-02-27,beige,10
2025-02-27,turquoise,10
2025-02-27,indigo,6
2025-02-28,red,4
2025-02-28,blue,0
2025-02-28,green,0
2025-02-28,yellow,11
2025-02-28,black,12
2025-02-28,white,10
2025-02-28,purple,8
2025-02-28,orange,11
2025-02-28,pink,6
2025-02-28,gray,7
2025-02-28,brown,12
2025-02-28,cyan,8
2025-02-28,magenta,6
2025-02-28,navy,6
2025-02-28,teal,2
2025-02-28,maroon,9
2025-02-28,lime,5
2025-02-28,gold,14
2025-02-28,silver,4
2025-02-28,beige,0
2025-02-28,turquoise,5
2025-02-28,indigo,3
2025-03-01,red,10
2025-03-01,blue,4
2025-03-01,green,4
2025-03-01,yellow,8
2025-03-01,black,12
2025-03-01,white,7
2025-03-01,purple,8
2025-03-01,orange,1
2025-03-01,pink,4
2025-03-01,gray,7
2025-03-01,brown,11
2025-03-01,cyan,8
2025-03-01,magenta,9
2025-03-01,navy,6
2025-03-01,teal,0
2025-03-01,maroon,3
2025-03-01,lime,10
2025-03-01,gold,15
2025-03-01,silver,10
2025-03-01,beige,2
2025-03-01,turquoise,5
